subject_name,subject_id,subject_category,subject_id_prefix,object_name,object_id,object_category,object_id_prefix,predicate,frequency_qualifier,subject_aspect_qualifier,has_count,supporting_study_cohort
MED12,9968,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.179245283018867,Mutation,95,TCGA
MACF1,23499,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.177358490566037,Mutation,94,TCGA
SPTA1,6708,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.171698113207547,Mutation,91,TCGA
APOB,338,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.167924528301886,Mutation,89,TCGA
BCOR,54880,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.166037735849056,Mutation,88,TCGA
PPP2R1A,5518,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.166037735849056,Mutation,88,TCGA
CHD3,1107,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.164150943396226,Mutation,87,TCGA
NIPBL,25836,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.158490566037735,Mutation,84,TCGA
USP9X,8239,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.158490566037735,Mutation,84,TCGA
POLE,5426,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.154716981132075,Mutation,82,TCGA
MGA,23269,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.154716981132075,Mutation,82,TCGA
RNF43,54894,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.154716981132075,Mutation,82,TCGA
FLNA,2316,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.154716981132075,Mutation,82,TCGA
BRCA2,675,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.149056603773584,Mutation,79,TCGA
ARID5B,84159,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.149056603773584,Mutation,79,TCGA
FGFR2,2263,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.147169811320754,Mutation,78,TCGA
ATRX,546,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.147169811320754,Mutation,78,TCGA
APC,324,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.143396226415094,Mutation,76,TCGA
JAK1,3716,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.141509433962264,Mutation,75,TCGA
SETD2,29072,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.137735849056603,Mutation,73,TCGA
KMT2A,4297,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.137735849056603,Mutation,73,TCGA
EP300,2033,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.135849056603773,Mutation,72,TCGA
INPPL1,3636,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.135849056603773,Mutation,72,TCGA
NF1,4763,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.135849056603773,Mutation,72,TCGA
SCAF4,57466,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.132075471698113,Mutation,70,TCGA
PTPRD,5789,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.132075471698113,Mutation,70,TCGA
MAP3K1,4214,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.130188679245283,Mutation,69,TCGA
CHD8,57680,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.128301886792452,Mutation,68,TCGA
RB1,5925,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.128301886792452,Mutation,68,TCGA
ZMYM2,7750,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.126415094339622,Mutation,67,TCGA
NCOR1,9611,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.126415094339622,Mutation,67,TCGA
DICER1,23405,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.126415094339622,Mutation,67,TCGA
CREBBP,1387,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.124528301886792,Mutation,66,TCGA
COL5A1,1289,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.124528301886792,Mutation,66,TCGA
KANSL1,284058,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.122641509433962,Mutation,65,TCGA
ATR,545,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.120754716981132,Mutation,64,TCGA
CACNA1A,773,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.118867924528301,Mutation,63,TCGA
MTOR,2475,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.118867924528301,Mutation,63,TCGA
POLQ,10721,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.118867924528301,Mutation,63,TCGA
ZMYM3,9203,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.116981132075471,Mutation,62,TCGA
SPTAN1,6709,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.115094339622641,Mutation,61,TCGA
RASA1,5921,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.113207547169811,Mutation,60,TCGA
RPL22,6146,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.113207547169811,Mutation,60,TCGA
PTCH1,5727,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.113207547169811,Mutation,60,TCGA
MSH6,2956,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.111320754716981,Mutation,59,TCGA
ACVR2A,92,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.111320754716981,Mutation,59,TCGA
ARID2,196528,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10943396226415,Mutation,58,TCGA
NOTCH2,4853,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10754716981132,Mutation,57,TCGA
PDS5B,23047,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10754716981132,Mutation,57,TCGA
CIC,23152,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10754716981132,Mutation,57,TCGA
SMARCA1,6594,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10566037735849,Mutation,56,TCGA
SMC1A,8243,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10566037735849,Mutation,56,TCGA
SOS1,6654,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10566037735849,Mutation,56,TCGA
SIN3A,25942,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10566037735849,Mutation,56,TCGA
SPOP,8405,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10377358490566,Mutation,55,TCGA
CASP8,841,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10377358490566,Mutation,55,TCGA
PLXNB2,23654,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10377358490566,Mutation,55,TCGA
CTNND1,1500,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
MAP3K4,4216,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
NOTCH1,4851,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
DHX9,1660,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
MET,4233,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
PBRM1,55193,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.10188679245283,Mutation,54,TCGA
ERBB3,2065,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.1,Mutation,53,TCGA
CARD11,84433,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.1,Mutation,53,TCGA
KIF1A,547,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.1,Mutation,53,TCGA
STAG2,10735,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0981132075471698,Mutation,52,TCGA
PIK3CG,5294,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0981132075471698,Mutation,52,TCGA
AMER1,139285,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0981132075471698,Mutation,52,TCGA
EPHA3,2042,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0981132075471698,Mutation,52,TCGA
SMARCA4,6597,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0981132075471698,Mutation,52,TCGA
ERBB4,2066,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0962264150943396,Mutation,51,TCGA
MUC6,4588,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0962264150943396,Mutation,51,TCGA
ALK,238,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0943396226415094,Mutation,50,TCGA
MSH3,4437,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0924528301886792,Mutation,49,TCGA
ATF7IP,55729,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0924528301886792,Mutation,49,TCGA
ASXL1,171023,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.090566037735849,Mutation,48,TCGA
SETBP1,26040,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.090566037735849,Mutation,48,TCGA
CSDE1,7812,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.090566037735849,Mutation,48,TCGA
KIT,3815,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.090566037735849,Mutation,48,TCGA
KDM5C,8242,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0886792452830188,Mutation,47,TCGA
BRCA1,672,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0886792452830188,Mutation,47,TCGA
PTPRC,5788,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0886792452830188,Mutation,47,TCGA
DIAPH2,1730,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0886792452830188,Mutation,47,TCGA
SF3B1,23451,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0867924528301886,Mutation,46,TCGA
ZBTB20,26137,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0867924528301886,Mutation,46,TCGA
TET2,54790,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0867924528301886,Mutation,46,TCGA
LATS1,9113,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0867924528301886,Mutation,46,TCGA
MYH9,4627,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0849056603773584,Mutation,45,TCGA
ASXL2,55252,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0849056603773584,Mutation,45,TCGA
EEF2,1938,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0849056603773584,Mutation,45,TCGA
PDGFRA,5156,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0849056603773584,Mutation,45,TCGA
DDX3X,1654,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0849056603773584,Mutation,45,TCGA
RFC1,5981,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0830188679245283,Mutation,44,TCGA
FLT3,2322,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0830188679245283,Mutation,44,TCGA
EZH2,2146,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0830188679245283,Mutation,44,TCGA
SMC3,9126,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0830188679245283,Mutation,44,TCGA
PIK3CB,5291,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0830188679245283,Mutation,44,TCGA
LZTR1,8216,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0811320754716981,Mutation,43,TCGA
TSC1,7248,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0792452830188679,Mutation,42,TCGA
CUL3,8452,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0792452830188679,Mutation,42,TCGA
RNF111,54778,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0792452830188679,Mutation,42,TCGA
RPS6KA3,6197,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0773584905660377,Mutation,41,TCGA
MSH2,4436,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0773584905660377,Mutation,41,TCGA
LATS2,26524,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0773584905660377,Mutation,41,TCGA
AR,367,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0754716981132075,Mutation,40,TCGA
NFE2L2,4780,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0754716981132075,Mutation,40,TCGA
THRAP3,9967,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
JAK2,3717,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
JAK3,3718,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
KDM6A,7403,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
ARAF,369,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
WHSC1,7468,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
RET,5979,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
TLR4,7099,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0735849056603773,Mutation,39,TCGA
EPHA2,1969,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
KEL,3792,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
MECOM,2122,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
ERBB2,2064,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
AXIN2,8313,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
TSC2,7249,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
CCND1,595,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
RBM10,8241,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
CDK12,51755,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0716981132075471,Mutation,38,TCGA
CDH1,999,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0698113207547169,Mutation,37,TCGA
PLCB4,5332,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0698113207547169,Mutation,37,TCGA
GNAS,2778,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0698113207547169,Mutation,37,TCGA
NUP133,55746,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0679245283018867,Mutation,36,TCGA
FOXA2,3170,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0679245283018867,Mutation,36,TCGA
TBL1XR1,79718,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0679245283018867,Mutation,36,TCGA
EGFR,1956,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0679245283018867,Mutation,36,TCGA
PMS2,5395,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0679245283018867,Mutation,36,TCGA
EPAS1,2034,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0660377358490566,Mutation,35,TCGA
ZBTB7B,51043,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
ALB,213,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
HGF,3082,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
ACVR1,90,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
NUP93,9688,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
FAM46D,169966,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
DNMT3A,1788,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
MLH1,4292,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0641509433962264,Mutation,34,TCGA
CNBD1,168975,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0622641509433962,Mutation,33,TCGA
XPO1,7514,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0622641509433962,Mutation,33,TCGA
CHEK2,11200,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0622641509433962,Mutation,33,TCGA
POLRMT,5442,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.060377358490566,Mutation,32,TCGA
PAX5,5079,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.060377358490566,Mutation,32,TCGA
CYLD,1540,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0584905660377358,Mutation,31,TCGA
PPM1D,8493,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0584905660377358,Mutation,31,TCGA
PGR,5241,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0584905660377358,Mutation,31,TCGA
IL6ST,3572,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0566037735849056,Mutation,30,TCGA
AXIN1,8312,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0566037735849056,Mutation,30,TCGA
GABRA6,2559,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0566037735849056,Mutation,30,TCGA
BAP1,8314,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0566037735849056,Mutation,30,TCGA
IRF6,3664,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
ZCCHC12,170261,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
CUL1,8454,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
PSIP1,11168,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
FGFR1,2260,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
SMAD2,4087,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
SOX17,64321,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
ABL1,25,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
GRIN2D,2906,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
TCF7L2,6934,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0547169811320754,Mutation,29,TCGA
DAZAP1,26528,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
PTPN11,5781,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
ACVR1B,91,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
ESR1,2099,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
PTPDC1,138639,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
TBX3,6926,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
IRF2,3660,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0528301886792452,Mutation,28,TCGA
PMS1,5378,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0509433962264151,Mutation,27,TCGA
PLCG1,5335,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0509433962264151,Mutation,27,TCGA
FUBP1,8880,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0509433962264151,Mutation,27,TCGA
MAP2K4,6416,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.0509433962264151,Mutation,27,TCGA
TP53,7157,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.912280701754385,Mutation,52,TCGA
FBXW7,55294,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.385964912280701,Mutation,22,TCGA
